ip_hash,group,map_pref,map_pref_explain,first_map,bivariate_highVax_highCase_duration,bivariate_highVax_highCase_state,bivariate_highVax_highCase_difficulty,bivariate_highVax_highCase_difficulty_explain,univariate_highVax_highCase_duration,univariate_highVax_highCase_state,univariate_highVax_highCase_difficulty,univariate_highVax_highCase_difficulty_explain,bivariate_highVax_lowCase_duration,bivariate_highVax_lowCase_state,bivariate_highVax_lowCase_difficulty,bivariate_highVax_lowCase_difficulty_explain,univariate_highVax_highCase_GRADE,bivariate_lowVax_highCase_duration,bivariate_lowVax_highCase_state,bivariate_lowVax_highCase_difficulty,bivariate_lowVax_highCase_difficulty_explain,univariate_highVax_lowCase_duration,univariate_highVax_lowCase_state,univariate_highVax_lowCase_difficulty,univariate_highVax_lowCase_difficulty_explain,bivariate_lowVax_lowCase_duration,bivariate_lowVax_lowCase_state,bivariate_lowVax_lowCase_difficulty,bivariate_lowVax_lowCase_difficulty_explain,univariate_highVax_lowCase_GRADE,univariate_lowVax_highCase_duration,univariate_lowVax_highCase_state,univariate_lowVax_highCase_difficulty,univariate_lowVax_highCase_difficulty_explain,univariate_lowVax_highCase_GRADE,univariate_lowVax_lowCase_duration,univariate_lowVax_lowCase_state,univariate_lowVax_lowCase_difficulty,univariate_lowVax_lowCase_difficulty_explain,univariate_lowVax_lowCase_GRADE,bivariate_highVax_highCase_GRADE,bivariate_highVax_lowCase_GRADE,bivariate_lowVax_highCase_GRADE,bivariate_lowVax_lowCase_GRADE
0db1defbb73e84b5955396f9806cff17b4ada3eb3516b664ce8deecfc8e54d89,c,univariate,It's harder for me to incorporate the two into one.,univariate,,,,,,,,,,,,,,4.085,Oregon,3.0,Instructions not clear enough. Is the answer to both on the same chart?,3.822,Maine,3.0,Didn't have time to answer the second part of the question,,,,,,,,,,,,,,,,,,0.0,
13e2a3f8fb3a12de264990ae2a21a7706f2e60e2309358574e758389b403a515,c,bivariate,One is easier,univariate,,,,,,,,,,,,,,17.866,Utah,4.0,not too clear,14.133,Arizona,3.0,Somewhat easy,,,,,,,,,,,,,,,,,,0.0,
222c4673094f5b6fb9cd9da1638dd1e9aee3b39b056ecbe48370264133d66982,c,univariate,less cluttered,univariate,,,,,,,,,,,,,,47.036,Oregon,4.0,cluttered,6.337,Wyoming,1.0,easy,,,,,,,,,,,,,,,,,,0.0,
2888ab38bb068444bbda25348ac55873cb23b6baf80ef59ca55684ebbdd92d22,c,bivariate,easier,univariate,,,,,,,,,,,,,,5.615,Maine,3.0,medium,6.144,Arizona,3.0,medium,,,,,,,,,,,,,,,,,,0.0,
60e93a0967da17e773f185c723157619b0d12fd7e057e384785a3673a40b533d,c,univariate,There was two separate keys which made it significantly easier to decode.,univariate,,,,,,,,,,,,,,7.944,Wyoming,4.0,I couldn't understand that key very easily so I may have selected the wrong state.,3.847,Wyoming,3.0,For these maps there was more information to search for which made it take a little longer to answer.,,,,,,,,,,,,,,,,,,1.0,
6ee09895e3c4894390ead9bdd02cba4ce686079f419335f0b018e8ea8198a7f6,c,univariate,easier,univariate,,,,,,,,,,,,,,3.576,New York,2.0,most green,7.024,Tennessee,1.0,most red,,,,,,,,,,,,,,,,,,0.0,
705593311c4aa01939520f99dbf07d04d90b867c43f06445fee107f5fa4225b8,c,univariate,EASIER,univariate,,,,,,,,,,,,,,7.769,Nebraska,1.0,EASY,8.943,New York,3.0,WASJUST OK,,,,,,,,,,,,,,,,,,0.0,
721cc4b1330aeab1caec80d8fb5b7fc164c0b083dd91ec09943a5b8700e44437,c,bivariate,"It was easier to use the key/legend, rather than trying to piece two data sets together.",univariate,,,,,,,,,,,,,,29.245,Nebraska,1.0,It was very clear to use the key/legend and pick the state that had the most light green counties.,34.036,Massachusetts,3.0,It was harder to compare between maps.,,,,,,,,,,,,,,,,,,0.0,
737c2c9b6b5a73265c8705c0a250b58d961b9dc111cc0b7a79f7821c57a28de1,c,univariate,idk,univariate,,,,,,,,,,,,,,2.407,Florida,4.0,idk,6.511,Wyoming,4.0,idk,,,,,,,,,,,,,,,,,,0.0,
79eef37e1a3c6e0a2d01ad6a81fd7f79c8d7063b51326989bfa85e9241b54f62,c,univariate,"two different, each mostly one color, instead of one map with a mixture of colors",univariate,,,,,,,,,,,,,,6.504,Utah,1.0,easy to see the black color in the map,17.416,Maine,1.0,easy to see the green color in the map,,,,,,,,,,,,,,,,,,0.0,
79fb602f5ad306654686a0651c96cc20f76b0b2cf844c0d2e0ffb9cfa9cf4b29,c,univariate,It was better to see a major difference and know exactly which states are viewing the most watch sports games and participating in youth activities.,univariate,,,,,,,,,,,,,,75.624,Alabama,2.0,I try to analyze the states by comparing which is the lowest and highest of each category being asked.,26.748,Maine,1.0,Because I compare the numbers of the highest and lowest of each category.,,,,,,,,,,,,,,,,,,1.0,
7e894f0bff91ef0487d85f2c50015a9720c308d3b040bc9f705857e6c50fb087,c,univariate,simpler format,univariate,,,,,,,,,,,,,,10.906,Nevada,4.0,was a bit confusing,3.212,New York,1.0,was fun using colors,,,,,,,,,,,,,,,,,,0.0,
8a4a21fa8367134b2d9400b503d6100162af0cc67b14ebb31cbc184a3b38e73e,c,univariate,It was harder to see the information with it all on one map,univariate,,,,,,,,,,,,,,38.973,Colorado,3.0,It was a little difficult to get both on this map,9.573,Wyoming,1.0,It had high basketball watching and low youth rates,,,,,,,,,,,,,,,,,,0.0,
9063b7545fe81b33a21cf8afd255299329ff94648990a1f88e240e366b6991e6,c,bivariate,its better to see,univariate,,,,,,,,,,,,,,2.02,Wyoming,1.0,the colors,11.662,Georgia,1.0,the color,,,,,,,,,,,,,,,,,,1.0,
945d5ea8fca0579591eb68ef7e62a1e33577a6cc0926cef125a3c8c345a50698,c,univariate,I like it all very much thank you very much,univariate,,,,,,,,,,,,,,44.0,Florida,4.0,I like it all very much thank you very much,8.88,Maine,4.0,I like it all very much thank you very much,,,,,,,,,,,,,,,,,,0.0,
96bccd68441f65ea2b3f38955876664f9bd112a8595167a1d355f288a5b200a9,c,univariate,Easier to read,univariate,,,,,,,,,,,,,,37.94,Wyoming,2.0,Easy,14.614,Maine,3.0,Eh,,,,,,,,,,,,,,,,,,1.0,
a1f0a6bc4c9f0ea32c745fa777f1123fa046509c90a32960779d37eb07464152,c,univariate,It's just easier for me.,univariate,,,,,,,,,,,,,,13.087,Utah,3.0,The key is kinda hard to read.,4.744,Maine,1.0,It's easy.,,,,,,,,,,,,,,,,,,0.0,
a863ac19583e23d3cd7c70f10c5528f765bcad67593d51baf90daa3ff96034c5,c,univariate,It's easier for me to differentiate,univariate,,,,,,,,,,,,,,27.012,Washington,3.0,It was a little more difficult to see the different color combinations,15.091,Maine,2.0,Not that difficult,,,,,,,,,,,,,,,,,,0.0,
a91add3b1d321e3398a37183204d04c8028378e1348998d442ee693a896b9672,c,bivariate,seemed easier to answer correctly with both things shown in one map,univariate,,,,,,,,,,,,,,17.189,Nebraska,1.0,Nebraska seemed to be the state,8.208,Tennessee,1.0,Tennessee seemed to have the highest number,,,,,,,,,,,,,,,,,,0.0,
a96af144c44833dcaebb6e0d17887949421d2929cda26f14921c6f886581690e,c,univariate,easier to see,univariate,,,,,,,,,,,,,,1.842,New Hampshire,3.0,a lot of green,1.728,Tennessee,3.0,the state was colored very red,,,,,,,,,,,,,,,,,,0.0,
ad3aa420ae9d43d2699d817e9f4e6a62838460c4ff4975718e179947b8171760,c,univariate,It was easier to read,univariate,,,,,,,,,,,,,,5.489,Nebraska,4.0,"Hard to see the different colors they blended 
together",9.616,Arizona,3.0,"It was easy to see the colors 
",,,,,,,,,,,,,,,,,,0.0,
bda5138bfe00527c7db45d99d850968861599e0c089f8db849ef2cfc9924e0f3,c,univariate,easier to see each statistic,univariate,,,,,,,,,,,,,,5.574,Wyoming,4.0,difficult to see,3.199,Arizona,2.0,easy to see state borders,,,,,,,,,,,,,,,,,,1.0,
c4b5ac81a8fcc28fc4f859ac409209ae6eadf712b61ae91f85dc265c72d21e88,c,univariate,Two different questions are better answered by two separate maps. the single map makes it very difficult to properly analyze the data.,univariate,,,,,,,,,,,,,,18.426,California,5.0,Really need more time and a larger map to properly assess the details,7.577,Arizona,5.0,Too much detail to make an accurate assessment,,,,,,,,,,,,,,,,,,0.0,
cd6d5358fce4f258bec33b62063ecc71bd0dff93e21b687d090bd5831c60863c,c,bivariate,The one map had more color guides to use to determine the answer the question.,univariate,,,,,,,,,,,,,,43.602,Washington,2.0,One of the questions was for a high concentration of the color grey the other was for a high concentration of the color dark purple.,20.713,New Mexico,1.0,The grey area represented the answer to the question.,,,,,,,,,,,,,,,,,,0.0,
d2ca268acc716c836fbde6a0b8c19733bdfef4d84ce409549cba5bc6a9956583,c,bivariate,wow ! the red,univariate,,,,,,,,,,,,,,11.068,Kentucky,3.0,not fully sure,9.49,Kentucky,3.0,looked more cluster,,,,,,,,,,,,,,,,,,1.0,
d6766d0384199a0968f3edca32c5482cfe83fc6466ba107ba054c0020426d4f6,c,univariate,It is far easier to discern the needed information from comparing the two maps,univariate,,,,,,,,,,,,,,34.06,New York,4.0,"I was asked to assess the level of difficulty I experienced while answering the question, which pertained to a difference in high youth participation but low sports viewership. In this case, since both categories were aligned on the same key, it was a bit more confusing to discern.",7.525,New York,1.0,"I was asked to assess the level of difficulty I experienced while answering the question, which pertained to the difference between low basketball viewership and high youth participation in sports. In this case, I identified New York as fitting both categories and therefore I selected it. As this was pretty straightforward and not difficult, I selected the selection that pertained to that fact.",,,,,,,,,,,,,,,,,,0.0,
d6874c4b6ce027ad6533abadc163f8e15c0ac30defac01e112dab0bd6c842c73,c,bivariate,easier to cocentrate on,univariate,,,,,,,,,,,,,,2.799,Wyoming,1.0,clearly marked,5.55,Wyoming,1.0,clearly marked,,,,,,,,,,,,,,,,,,1.0,
da0cf8b9864f8edf3e5738edd24dbe062487a268b3c37033c4acdcb36e43b665,c,univariate,It is easier to read when there are two,univariate,,,,,,,,,,,,,,9.137,Wyoming,1.0,It was easy to locate the colors,5.463,Maine,1.0,It was easy to find the state with the most green,,,,,,,,,,,,,,,,,,1.0,
df984fb04f241ef98f181d84a6ccc92093f5940dcc0cc921ad124c984b55d3d0,c,univariate,its easy to see it this way more,univariate,,,,,,,,,,,,,,35.608,Wyoming,5.0,it was hard to see this map,9.023,Nebraska,5.0,i was a little confused,,,,,,,,,,,,,,,,,,1.0,
eaacdc1698e5920242a60641dc2afaf43ec10c38d4e200c216202f5b3d59a726,c,bivariate,because trying to correlate the information over two maps makes it a bit harder to determine which one to get,univariate,,,,,,,,,,,,,,34.751,Nevada,3.0,it is just determining which one goes where but some of the shades appear in many areas so picking one is tricky,9.259,Maine,3.0,the shading helped but it wasn't super precise since there were several areas that could count,,,,,,,,,,,,,,,,,,0.0,
f10482da79fd35093eb7b5f4a67fa844d1c0562a39da63da23d4bf553ff70327,c,univariate,easy to read,univariate,,,,,,,,,,,,,,60.039,Oregon,4.0,not to clear,11.27,Maine,1.0,easy to read,,,,,,,,,,,,,,,,,,0.0,
f188a6def160bf5a03726a16dcb697725bf84bd913d62598ac7acfa5d19ad529,c,univariate,Easier to distinguish differences,univariate,,,,,,,,,,,,,,18.999,California,2.0,not sure,4.983,Maine,2.0,not sure,,,,,,,,,,,,,,,,,,0.0,
ffc49a9364a117d5f9d5b6da7c039fae3377366feca9912f07d90938d38f688a,c,univariate,I like the side by side comparison,univariate,,,,,,,,,,,,,,4.389,Wyoming,2.0,plenty of redish coloring,4.927,Wyoming,2.0,large portion,,,,,,,,,,,,,,,,,,1.0,
fff58e2b61ab147317226a449d14f24627fab91a2b0072aba4fc167176975d68,c,bivariate,the one map mode is easier to understand.,univariate,,,,,,,,,,,,,,19.013,California,3.0,legends is quite confusing.,11.141,Maine,3.0,the shade of colors are not bright enough.,,,,,,,,,,,,,,,,,,0.0,
0af3002b8c030e2a21c42b44bfe53f4800636e773f641334280ef44c9896bf00,g,bivariate,easier to read and follow,bivariate,,,,,,,,,,,,,,23.858,Georgia,4.0,because it was hard to distingouse,1.839,Tennessee,5.0,two maps,,,,,,,,,,,,,,,,,,1.0,
16452d6426be6bbd4db55612f0c4ce1600decb8b4a04e50215695942e78c8d3f,g,bivariate,It is better to find what you are looking for.,bivariate,,,,,,,,,,,,,,4.114,Nebraska,1.0,Easy to locate.,5.521,Nebraska,1.0,Easy to locate.,,,,,,,,,,,,,,,,,,0.0,
16d4bb6dd664a94c2879a97dead62c72b84408149d402274e2e9756ee223303c,g,bivariate,mmm,bivariate,,,,,,,,,,,,,,22.64,West Virginia,2.0,n,16.37,Maine,4.0,m,,,,,,,,,,,,,,,,,,1.0,
1bd4d3ad3dc04fad3e87dca23b7a6f992a7570d9d739a98ef61c29af8a5a16f0,g,bivariate,it was easier to find the states asked for wit hall of the data on the same map,bivariate,,,,,,,,,,,,,,11.346,Nevada,3.0,sometomes the colors are hard to distinguish,13.975,Arizona,3.0,the maps were not overlaid like before,,,,,,,,,,,,,,,,,,0.0,
1bfa7105f241a79f217f791a1784c43d01edce679f0a319e870914418a0c3a32,g,bivariate,The graph indicates what the colors mean,bivariate,,,,,,,,,,,,,,12.171,Nebraska,2.0,"Per the chart, gray indicated that",25.458,Georgia,1.0,Georgia showed high participation and low viewing,,,,,,,,,,,,,,,,,,0.0,
2def4abfbb480593f9150506ed13322e473baae6277ff36529975ada2b7b6270,g,univariate,Two maps makes it clearer. I didn't notice the participation rate for NYS w/ the overlap from the single map.,bivariate,,,,,,,,,,,,,,39.078,Kansas,4.0,"the basketball watching/youth sports participation rate question (last question) was hardest. I think having some associated numbers or other comparative ability would make this easier. But generally, I think I selected a good choice among many.",21.039,New York,4.0,That was difficult b/c I thought I was supposed to select both but it was much better having 2 maps.,,,,,,,,,,,,,,,,,,0.0,
311776b1bac74f205ea8116ee7c5397437df160748f30b1d358c34621fdd2b60,g,univariate,more easiest to discover,bivariate,,,,,,,,,,,,,,6.062,Wyoming,1.0,easy,8.811,California,3.0,just okay,,,,,,,,,,,,,,,,,,1.0,
4a2434682144ec33b90ff13612ecef1c2fe04225cad9065654433e93f4359c8b,g,univariate,The information is clearer.,bivariate,,,,,,,,,,,,,,22.401,Wyoming,1.0,There was only one state that qualified.,9.529,Nebraska,1.0,The colors made it easy.,,,,,,,,,,,,,,,,,,1.0,
538cd2cd722b6038fd5b9293421b62867a30d7bb72bdc8034132aace4c067d55,g,univariate,two maps,bivariate,,,,,,,,,,,,,,5.613,Arizona,4.0,4,13.985,Nebraska,2.0,2,,,,,,,,,,,,,,,,,,0.0,
5de0739e7c19314a6d93cbfd907673b0977fe527f8ba58c1dbc8e1ab715621f8,g,univariate,Easier,bivariate,,,,,,,,,,,,,,45.328,Maine,1.0,Easy direction,42.887,New Hampshire,1.0,Easy,,,,,,,,,,,,,,,,,,0.0,
5f1afee8e1160c7f359eda45f60e067a22cf962ef9f38944f40fad8170ba5c6e,g,univariate,Both maps together was harder to see the differences,bivariate,,,,,,,,,,,,,,5.504,New York,3.0,"According to the key, the most was a dark color",17.473,Maine,3.0,You looked at the map of sports and then the map of basketball. You used the colors to guide you.,,,,,,,,,,,,,,,,,,0.0,
6cdfae2eae86512cf7470fa000be76856325f340cd889dabf7f59c1dbfd2c34f,g,univariate,It’s easier when there is one color,bivariate,,,,,,,,,,,,,,2.874,New Mexico,1.0,I just randomly clicked and hope that was right,1.241,Maine,1.0,I read it,,,,,,,,,,,,,,,,,,0.0,
6d5e5fb5800a6c223832daab0f50ad3f561eeb77f7e1baf59a35b18998fb665b,g,univariate,It's by far easier with 2 maps to understand the information on the legend and the colors to differentiate one from the other,bivariate,,,,,,,,,,,,,,12.96,Oregon,3.0,Slightly difficult because there were a few states with that dark burgundy color.,15.198,Georgia,2.0,This one was slightly easier than the previous one because there were 2 maps and it was easier to see the colors and choose the correct answer.,,,,,,,,,,,,,,,,,,0.0,
6f8c6b147ccfb28c188ef60d489f0118867afa41cc255903c7ef6d514c482401,g,univariate,pretty easy,bivariate,,,,,,,,,,,,,,14.319,Tennessee,1.0,5,3.96,Wyoming,1.0,5,,,,,,,,,,,,,,,,,,1.0,
6fc01e373bac6d1f664a59c14cc6001c62e8d6d9e7598e5547fd263de8868263,g,bivariate,The one map was my preference since both color schemes could be interpreted at the same time.,bivariate,,,,,,,,,,,,,,18.68,Oregon,5.0,I could not be sure of the accuracy; there were no numbers to correspond to and the area of the states made it difficult to answer since some states had similar coloring.,16.194,Georgia,3.0,"It was easy to interpret the colors, but not as easy to combine both maps and get the answer for the combination.",,,,,,,,,,,,,,,,,,0.0,
6fe46e874e376c43d2c4a3e264934e3a99e73ad90e0d3dd48c2db049456010e8,g,univariate,"Easier to see them separately, but the one map makes it easier to combine the two",bivariate,,,,,,,,,,,,,,56.153,West Virginia,3.0,I think I read it correctly but not positive,37.106,Georgia,2.0,Found a state that clearly met both,,,,,,,,,,,,,,,,,,1.0,
7eaf52f98246bd2f3218bec7ceb5acfd302f3992f7f98cb5d9055bddfcdda4ec,g,univariate,"The two maps help a person keep in mind ""highest"" and ""lowest.""",bivariate,,,,,,,,,,,,,,13.257,Nebraska,3.0,"The chart was very helpful, but one will have to study the chart a bit to get the correct answer.",3.4,Georgia,3.0,"One has to be careful to locate the shade of color that covers the most area. With a bit of time, a person will be able to find what they are seeking.",,,,,,,,,,,,,,,,,,0.0,
7f933ad61e4038985f4f927849e453b1980782dee77eee2e6e9689c59740c9d5,g,bivariate,It's easier not to have to compare two maps.,bivariate,,,,,,,,,,,,,,11.161,Virginia,1.0,I followed the directions and read the key.,14.036,New York,2.0,"Again I followed the directions, read the key, and compared the two maps.",,,,,,,,,,,,,,,,,,0.0,
834314f4c85332fcc5985675a70cef7f9042aaff9b44953b83dc890d9adb1ce3,g,univariate,the other one is confusig,bivariate,,,,,,,,,,,,,,5.867,Wyoming,5.0,i just guessed,5.366,Wyoming,5.0,i once aagaj guessed,,,,,,,,,,,,,,,,,,1.0,
8729ca4f54fa1779c9e3542cd165276ae8e8c4dc8b8fc43c34c26333da15aaf6,g,bivariate,its easier on the eyes,bivariate,,,,,,,,,,,,,,2.815,Tennessee,1.0,it was easy,15.07,New Hampshire,2.0,it was easy,,,,,,,,,,,,,,,,,,1.0,
8a01fae58e4e8abf9dcebc62100330c27f06ce7d66283ab94ad37e5b0e28976b,g,univariate,"With the two part questions, it was simpler to indicate which states applied most with two maps.",bivariate,,,,,,,,,,,,,,82.838,Wyoming,3.0,Clarity of question was lacking in the first question.,51.707,Wyoming,2.0,The correct answer could have been several different states.,,,,,,,,,,,,,,,,,,1.0,
9760011eef0fd135885d53cb62be151c33ccb63b9418fb1a6852b843bb4d6b0c,g,bivariate,Easier to compare variables on one map.,bivariate,,,,,,,,,,,,,,24.246,West Virginia,1.0,Easy to see intersection of the two variables.,58.85,New Jersey,2.0,Some difficulty with the two variables on separate maps,,,,,,,,,,,,,,,,,,1.0,
a234c1f1b637126bbd9659cf336eae17d0f2de482458b17843ccdafee21c9e2a,g,univariate,Easier to differentiate colors.,bivariate,,,,,,,,,,,,,,14.423,Georgia,3.0,Too many variables.,17.877,New Mexico,2.0,not too hard.,,,,,,,,,,,,,,,,,,1.0,
a899e7106a83e4c584adddf79a5b6037ab5a101dae84db74466e9676d927f565,g,univariate,The jumbling of colors on the second one was hard for my eyes,bivariate,,,,,,,,,,,,,,7.702,West Virginia,3.0,The colors are confusing,4.296,New York,4.0,The colors were different enough that it was obvious,,,,,,,,,,,,,,,,,,1.0,
a93adc65b7ad725e45c6f83bc76d8a29c751524132133245a695c1e1ad16000a,g,bivariate,you can see the two together,bivariate,,,,,,,,,,,,,,7.625,Wyoming,3.0,the colors blend,8.043,Nebraska,3.0,the colors are a bit confusing,,,,,,,,,,,,,,,,,,1.0,
b947af129a65fe4d9c734f787b49c9c4325b78d4865ca73ea79ac355fbf8a97c,g,bivariate,It is much easier to do one map instead of two.,bivariate,,,,,,,,,,,,,,4.363,Nebraska,2.0,It was fairly easy to do.,10.428,Wyoming,3.0,It made me stop and think.,,,,,,,,,,,,,,,,,,0.0,
b95c023345b93e29ab24e9fe5297284aed76c8000fc3c30c7f953d27e7a359a4,g,univariate,Easier on the eyes. with the two colors combined it seemed more tricky to read,bivariate,,,,,,,,,,,,,,39.868,Tennessee,3.0,Took me a moment to read the chart.,27.128,Wyoming,3.0,It was not too hard but need to compare maps,,,,,,,,,,,,,,,,,,1.0,
c8f30a5c7d939d75be250e4386df9bd9ffdccc536a9e5e27e3319382339df1ae,g,univariate,Because the maps are so compacted it's difficult to distinguish the different colors and amount of different colors with accuracy.,bivariate,,,,,,,,,,,,,,44.308,Nevada,3.0,this was a little more difficult as it took more time to find the two variables and I'm not quite sure it was accurate because it was hard to distinguish between colors as the map was very compact.,9.093,Maine,5.0,"I was only allowed to choose one variable from one map before the survey advanced to the next question, so my answer is incomplete.",,,,,,,,,,,,,,,,,,0.0,
c9a4f58210174e0c365404df75fbc789978481f626eea3c60ca90ce53b90d74c,g,bivariate,preferred option,bivariate,,,,,,,,,,,,,,4.578,Tennessee,1.0,easy to see,4.972,Nebraska,1.0,easy to see,,,,,,,,,,,,,,,,,,1.0,
cd22e0d2521da76050c56818a97739ec2a7bf8abbe382233d0ee58028f56cfcb,g,univariate,Easier to see,bivariate,,,,,,,,,,,,,,7.769,Tennessee,3.0,Had the most overall,7.87,Maine,4.0,Comparing,,,,,,,,,,,,,,,,,,1.0,
cfe8d4af9b70cdb8cb7c70047fd3b52fa919484db55e525a6e3b6c7c16a29834,g,univariate,it makes it easier to choose from,bivariate,,,,,,,,,,,,,,4.057,Wyoming,5.0,there were a lot of areas i could have choosen,4.105,New York,3.0,there were several different areas to choose from,,,,,,,,,,,,,,,,,,1.0,
d43d8c4c3b6e067f4dbd91610ac8aa14c24735670d45533eb2fe96006496f310,g,bivariate,easier to do,bivariate,,,,,,,,,,,,,,12.194,Nevada,3.0,easy,2.472,Wyoming,1.0,easy,,,,,,,,,,,,,,,,,,0.0,
dd2bdbca7ec54b9cdc55528a8d96ffa867b6f99a43f68bbb37ee2d4b1ef4a85a,g,univariate,i dont jbi,bivariate,,,,,,,,,,,,,,12.047,Washington,2.0,it just was,1.157,Nebraska,3.0,i dont jkbi,,,,,,,,,,,,,,,,,,0.0,
e0ee04d1c3d9935b2cff01bec1da22d71a899bad5f38afe4cd901ff92c6db898,g,univariate,easier to decipher the information not being all clustered on one,bivariate,,,,,,,,,,,,,,23.623,Oregon,3.0,it was a lot of color to decipher,18.847,Maine,5.0,didn't make sense until after I answered,,,,,,,,,,,,,,,,,,0.0,
eaa1253386363f8323595e0f2ed8ff7b7c0ed386f50ae327d5e10f4bc9de2df7,g,bivariate,easier to determine the answer to the question,bivariate,,,,,,,,,,,,,,11.48,Florida,3.0,colors are all mixed hard to pinpoint a state,7.192,Maine,3.0,colors are mixed hard to pinpoint a state,,,,,,,,,,,,,,,,,,0.0,
fde5b94747a896f4eb28ea2f5a07b8ec8738a3dc0ece345c1f06d62ccc95af61,g,univariate,It was easier to point out and tell the answers to the questions,bivariate,,,,,,,,,,,,,,21.809,New Mexico,4.0,The colors weren't as widely covering the map as the previous questions,23.189,Nebraska,2.0,It was easier to tell which state had the highest and lowest rates,,,,,,,,,,,,,,,,,,0.0,
047c635afcb0cffa159c285255e4b9b66c255c27658f2ad828198b84c35d10f9,e,bivariate,easier to follow,bivariate,,,,,,,,,,,,,,,,,,17.443,Wyoming,4.0,hard to figure out,6.203,Wyoming,3.0,kind of hard,,,,,,,,,,,,,,,0.0
060b059ee600dff24f51afda24b368cd97a3d246d48c0d22d07819c627d29bce,e,univariate,one was too jumbled,bivariate,,,,,,,,,,,,,,,,,,7.567,Nebraska,3.0,Little difficult because some was solid and some scattered,16.413,Nebraska,3.0,Reading the gragh was so so,,,,,,,,,,,,,,,1.0
0b852047bc03949e08fecb1e90e9aa160bf09bb829a8dacee878728047d8657d,e,bivariate,It is easier to decipher one map than try to accommodate two images.,bivariate,,,,,,,,,,,,,,,,,,32.117,Maine,3.0,Two maps had to be compared.,12.888,Nebraska,3.0,There is a lot of detail in the map.,,,,,,,,,,,,,,,1.0
0cef874055a2fe39d40a5342ea99ca6c2b9591fe85217b7f649fafda39b06f44,e,bivariate,is easier to determine,bivariate,,,,,,,,,,,,,,,,,,22.0,Maine,3.0,i am not sure if i was right,8.334,Nebraska,3.0,i think i was right,,,,,,,,,,,,,,,1.0
13fc6088276ff9d77288290d2463f8973307083473167eac2aa0fcb7d541b4b0,e,bivariate,I could totally understand it better,bivariate,,,,,,,,,,,,,,,,,,18.039,Vermont,2.0,It seemed correct,9.582,Nebraska,1.0,It seemed pretty cut and dried as to what they wanted,,,,,,,,,,,,,,,1.0
1d8ac4b28bae4ea8b1d9f1fbea0ef59c492fb8b59dd5dd96c59532ff1929ac80,e,bivariate,multi colored helped I think,bivariate,,,,,,,,,,,,,,,,,,13.2,Wyoming,5.0,Its hard to really know,8.225,Nebraska,4.0,Its a lot harder because there is more colors,,,,,,,,,,,,,,,1.0
2e816fa057399a7287cd4c75c4552c16d544d37cd5352f6bdf69b3f53377b630,e,univariate,Its easier to see what is what,bivariate,,,,,,,,,,,,,,,,,,24.903,Florida,4.0,Comparing the two and trying to find what they have in common was difficult,5.803,Nebraska,4.0,Too many colors,,,,,,,,,,,,,,,1.0
3263ab538c14a6d24ae18f560eebe791f32cea02aecb99911a966eebf4fb41ea,e,univariate,It's easier to distinguish the separate values.,bivariate,,,,,,,,,,,,,,,,,,16.966,Maine,4.0,I thought I was going to be able to click twice.,4.72,Nebraska,2.0,It's pretty easy once you read/understand the legend.,,,,,,,,,,,,,,,1.0
37853971281acec6e87145279e4fc66f4954cd0b7384ac1e1d7e9dc69f9299ce,e,bivariate,IT is hard to compare to maps. It is easier to see everything in 1 map,bivariate,,,,,,,,,,,,,,,,,,39.533,Maine,4.0,It was hard to compare both maps,18.821,Nebraska,3.0,It was so-so,,,,,,,,,,,,,,,1.0
524ceb48449a34a8d0ed5649ab9dddfbb0b91cef88a55b42d89c0add68b695c5,e,bivariate,Less time to read,bivariate,,,,,,,,,,,,,,,,,,3.83,Nebraska,3.0,Cluttered picture,11.977,Nebraska,3.0,X-y chart,,,,,,,,,,,,,,,1.0
59ccdb5bf8a3225d282b29b5da54ede6448aea2f2765cc3ce39c32f85670cf0c,e,univariate,it wasn't nearly as confusing,bivariate,,,,,,,,,,,,,,,,,,11.436,Maine,5.0,lack of map detail,8.324,Wyoming,5.0,lack of map detail,,,,,,,,,,,,,,,0.0
5df6fdeac6cfca19f8f1d775c497c60a06e065bdc34d45457d05048f3ce77b8a,e,bivariate,its easier to look at and not make a mistake.,bivariate,,,,,,,,,,,,,,,,,,3.385,Tennessee,1.0,because i just read and followed instrutions.,15.407,Nebraska,1.0,it was just a matter of following instructions.,,,,,,,,,,,,,,,1.0
62673c4d742a7050b31c73a5d5102409010d963e5d1b6b9548b8bdcd795faff2,e,bivariate,much easier to focus on the data,bivariate,,,,,,,,,,,,,,,,,,13.365,Massachusetts,2.0,I think I did it wrong :(,7.666,Nebraska,1.0,the gray area (lowest) is quite clear,,,,,,,,,,,,,,,1.0
64aabdcb5af0ddc3258141cfb7c069c5d01ead5ebc993ec913d186de7ce393af,e,univariate,Easy to read/find.,bivariate,,,,,,,,,,,,,,,,,,4.49,Nebraska,1.0,Since you could see all the lightest color the best.,9.287,Nebraska,1.0,Since the lightest color and the lowest.,,,,,,,,,,,,,,,1.0
6ccc5f86c27f458b5b0797ccb66473fde56da01c561f900afbbe370add95534f,e,bivariate,easier to read,bivariate,,,,,,,,,,,,,,,,,,5.073,New Mexico,4.0,it is right,3.779,Utah,3.0,it is right,,,,,,,,,,,,,,,0.0
