ip_hash,user_agent,group,platform,age,gender,education,map_comfort,colorblind,robot_duration,robot_state,map1_q1_duration,map1_q1_state,map1_q1_date,map1_q2_duration,map1_q2_state,map1_q2_date,map1_difficulty,map1_difficulty_explain,map2_q1_duration,map2_q1_state,map2_q1_date,map2_q2_duration,map2_q2_state,map2_q2_date,map2_difficulty,map2_difficulty_explain,map_pref,map_pref_explain,prime_panel_participant
6eaee34f7b865536a2aa9388d08636d2b5ebdf200a6d2de366a379b690f90465,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",h,desktop,41,female,some_college,5,no,8507,West Virginia,28262,Florida,Tue Aug 30 2022 13:20:41 GMT-0400 (Eastern Daylight Time),28955,Florida,Tue Aug 30 2022 13:21:12 GMT-0400 (Eastern Daylight Time),1,easy,15760,Tennessee,Tue Aug 30 2022 13:21:43 GMT-0400 (Eastern Daylight Time),20582,Tennessee,Tue Aug 30 2022 13:22:05 GMT-0400 (Eastern Daylight Time),1,easy,bivariate,easy to read,630e45e7-065c-c79d-ba78-20c3a87cbe72
6ee09895e3c4894390ead9bdd02cba4ce686079f419335f0b018e8ea8198a7f6,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,73,male,high_school,5,no,4386,West Virginia,23978,Tennessee,Mon Aug 29 2022 13:55:31 GMT-0700 (Pacific Daylight Time),7024,Tennessee,Mon Aug 29 2022 13:55:41 GMT-0700 (Pacific Daylight Time),1,most red,23232,New York,Mon Aug 29 2022 13:56:23 GMT-0700 (Pacific Daylight Time),3576,New York,Mon Aug 29 2022 13:56:28 GMT-0700 (Pacific Daylight Time),2,most green,univariate,easier,630d26e3-0195-e36b-278e-7f8792ff59d9
6f8c6b147ccfb28c188ef60d489f0118867afa41cc255903c7ef6d514c482401,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,g,desktop,42,male,college,5,no,14903,West Virginia,14601,Wyoming,Tue Aug 30 2022 10:33:34 GMT-0700 (Pacific Daylight Time),14319,Tennessee,Tue Aug 30 2022 10:33:50 GMT-0700 (Pacific Daylight Time),1,5,15655,Arizona,Tue Aug 30 2022 10:34:18 GMT-0700 (Pacific Daylight Time),3960,Wyoming,Tue Aug 30 2022 10:34:24 GMT-0700 (Pacific Daylight Time),1,5,univariate,pretty easy,630e4945-2990-8b27-14ba-602cecb923bd
6fc01e373bac6d1f664a59c14cc6001c62e8d6d9e7598e5547fd263de8868263,"Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",g,desktop,58,female,some_college,4,no,8055,West Virginia,39576,Tennessee,Tue Aug 30 2022 13:27:37 GMT-0500 (Central Daylight Time),18680,Oregon,Tue Aug 30 2022 13:28:14 GMT-0500 (Central Daylight Time),5,I could not be sure of the accuracy; there were no numbers to correspond to and the area of the states made it difficult to answer since some states had similar coloring.,21336,Wyoming,Tue Aug 30 2022 13:30:36 GMT-0500 (Central Daylight Time),16194,Georgia,Tue Aug 30 2022 13:31:02 GMT-0500 (Central Daylight Time),3,"It was easy to interpret the colors, but not as easy to combine both maps and get the answer for the combination.",bivariate,The one map was my preference since both color schemes could be interpreted at the same time.,630e557a-d845-f94a-4260-c9d66cc0ff5f
6fe46e874e376c43d2c4a3e264934e3a99e73ad90e0d3dd48c2db049456010e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,71,female,college,5,no,5225,West Virginia,66929,Tennessee,Tue Aug 30 2022 12:09:39 GMT-0500 (Central Daylight Time),56153,West Virginia,Tue Aug 30 2022 12:10:46 GMT-0500 (Central Daylight Time),3,I think I read it correctly but not positive,18281,Tennessee,Tue Aug 30 2022 12:11:38 GMT-0500 (Central Daylight Time),37106,Georgia,Tue Aug 30 2022 12:12:18 GMT-0500 (Central Daylight Time),2,Found a state that clearly met both,univariate,"Easier to see them separately, but the one map makes it easier to combine the two",630e435e-c79f-3ee3-5e61-903c8e2ac928
705593311c4aa01939520f99dbf07d04d90b867c43f06445fee107f5fa4225b8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,71,female,some_college,3,no,2960,West Virginia,8509,Wyoming,Mon Aug 29 2022 15:56:35 GMT-0500 (Central Daylight Time),8943,New York,Mon Aug 29 2022 15:56:53 GMT-0500 (Central Daylight Time),3,WASJUST OK,16517,Wyoming,Mon Aug 29 2022 15:57:32 GMT-0500 (Central Daylight Time),7769,Nebraska,Mon Aug 29 2022 15:57:49 GMT-0500 (Central Daylight Time),1,EASY,univariate,EASIER,630d2745-b409-35c2-24af-b158a65e153f
721cc4b1330aeab1caec80d8fb5b7fc164c0b083dd91ec09943a5b8700e44437,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",c,desktop,33,female,college,4,no,4876,West Virginia,26038,Tennessee,Tue Aug 30 2022 14:02:55 GMT-0500 (Central Daylight Time),34036,Massachusetts,Tue Aug 30 2022 14:03:36 GMT-0500 (Central Daylight Time),3,It was harder to compare between maps.,18674,Wyoming,Tue Aug 30 2022 14:04:23 GMT-0500 (Central Daylight Time),29245,Nebraska,Tue Aug 30 2022 14:04:55 GMT-0500 (Central Daylight Time),1,It was very clear to use the key/legend and pick the state that had the most light green counties.,bivariate,"It was easier to use the key/legend, rather than trying to piece two data sets together.",630e5e3c-addb-0d08-7213-65923deb6152
723db50d036a9c5f6917f9c9f3d4b7de7bfa1547a977f12c2694eebb4c882df5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,h,desktop,54,male,high_school,5,no,2638,West Virginia,33720,Kentucky,Tue Aug 30 2022 13:28:13 GMT-0400 (Eastern Daylight Time),11644,Ohio,Tue Aug 30 2022 13:28:32 GMT-0400 (Eastern Daylight Time),4,just have to visually weigh the info,32280,Tennessee,Tue Aug 30 2022 13:29:45 GMT-0400 (Eastern Daylight Time),22536,Kentucky,Tue Aug 30 2022 13:30:14 GMT-0400 (Eastern Daylight Time),4,was hard to compare the data,bivariate,seems to make data comparing a little easier,630e47db-e231-30f0-060c-769034f04205
737c2c9b6b5a73265c8705c0a250b58d961b9dc111cc0b7a79f7821c57a28de1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,c,desktop,49,female,college,4,no,2503,West Virginia,8320,Wyoming,Tue Aug 30 2022 13:36:30 GMT-0400 (Eastern Daylight Time),6511,Wyoming,Tue Aug 30 2022 13:36:42 GMT-0400 (Eastern Daylight Time),4,idk,5896,Florida,Tue Aug 30 2022 13:37:04 GMT-0400 (Eastern Daylight Time),2407,Florida,Tue Aug 30 2022 13:37:11 GMT-0400 (Eastern Daylight Time),4,idk,univariate,idk,630e4a14-4c47-01a9-2ab0-f541ccdeef60
7407bb69e498ce99e0a58c65845304839d270bb65cd9cf574e96f0e5d3aabea4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,30,male,graduate,4,no,6986,West Virginia,17465,Wyoming,Tue Aug 30 2022 15:47:18 GMT-0400 (Eastern Daylight Time),6544,Arizona,Tue Aug 30 2022 15:47:27 GMT-0400 (Eastern Daylight Time),5,it was very simple,17464,Washington,Tue Aug 30 2022 15:47:58 GMT-0400 (Eastern Daylight Time),8543,Washington,Tue Aug 30 2022 15:48:08 GMT-0400 (Eastern Daylight Time),5,still simple,bivariate,it feels more complete,630e68c3-8c85-3bd8-4cec-121af731d64a
7516618e9f0d3dc5cf4ac5bed1415b4c13ff5e050af6ca02f915d2277d596a6d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",b,desktop,63,male,graduate,5,no,2556,West Virginia,10224,Nebraska,Tue Aug 30 2022 15:49:01 GMT-0400 (Eastern Daylight Time),11595,New Mexico,Tue Aug 30 2022 15:49:17 GMT-0400 (Eastern Daylight Time),3,"not sure 
",8618,Wyoming,Tue Aug 30 2022 15:49:39 GMT-0400 (Eastern Daylight Time),7880,Wyoming,Tue Aug 30 2022 15:49:49 GMT-0400 (Eastern Daylight Time),4,"unsure 
",univariate,"easier to see 
",630e6911-a1f3-2bab-c019-a784caf44213
7526219999f5017beea15e2d0f3c96767048b6dfce74db13f02222ea7ff02d6b,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Safari/605.1.15",h,desktop,42,female,college,5,no,6506,West Virginia,12446,Washington,Tue Aug 30 2022 12:57:06 GMT-0400 (EDT),15224,Florida,Tue Aug 30 2022 12:57:23 GMT-0400 (EDT),3,the colors were too close to each other,10071,Wyoming,Tue Aug 30 2022 12:57:52 GMT-0400 (EDT),2973,New York,Tue Aug 30 2022 12:57:57 GMT-0400 (EDT),1,easy,univariate,solid colors are better,630e409d-3b93-958f-eff3-70267a6552a3
76ae29363b842791fa61b5815c912c5be118a7ae5de3412bc82d0554a9781a04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",f,desktop,78,female,some_college,2,no,3290,West Virginia,24003,Wyoming,Tue Aug 30 2022 10:02:32 GMT-0700 (Pacific Daylight Time),72616,Nebraska,Tue Aug 30 2022 10:03:50 GMT-0700 (Pacific Daylight Time),1,very few choices in the color I needed,8336,Wyoming,Tue Aug 30 2022 10:04:26 GMT-0700 (Pacific Daylight Time),7903,Maine,Tue Aug 30 2022 10:04:40 GMT-0700 (Pacific Daylight Time),1,same as before,univariate,easier to read,630e41d8-5a25-5825-626b-2597a40ea13e
76b2b9a54f8edb8e148fbf061e76b428b8189c3ea6ed43ab8a2c99de44a6c11b,"Mozilla/5.0 (X11; CrOS x86_64 14909.124.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,29,female,some_college,2,no,1885,West Virginia,6194,Nebraska,Tue Aug 30 2022 12:26:42 GMT-0500 (Central Daylight Time),2727,Nebraska,Tue Aug 30 2022 12:26:48 GMT-0500 (Central Daylight Time),1,its not hard,4106,Arizona,Tue Aug 30 2022 12:27:13 GMT-0500 (Central Daylight Time),6486,New Mexico,Tue Aug 30 2022 12:27:22 GMT-0500 (Central Daylight Time),2,not hard,bivariate,easier to read,630e47b0-0213-5ddb-b0cb-8f4650aa7e66
76d1e4b797cd71c16cc103164cef11bb22d3d9ed8b5bda96bb67da2816677ed7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",b,desktop,30,other,some_college,5,no,21012,West Virginia,12457,Nebraska,Tue Aug 30 2022 10:49:27 GMT-0700 (Pacific Daylight Time),16047,Tennessee,Tue Aug 30 2022 10:49:55 GMT-0700 (Pacific Daylight Time),1,"the instructions were clear. 
",31347,Wyoming,Tue Aug 30 2022 10:51:03 GMT-0700 (Pacific Daylight Time),18167,Wyoming,Tue Aug 30 2022 10:51:26 GMT-0700 (Pacific Daylight Time),2,The map was only somewhat clear.,univariate,Data was parsed.,630e4cb1-d619-0ffa-afb6-3094529bb3c3
77764c3dae6e484245c3aacc48baf5bc695313d3f81c4907e6014e05298a7744,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",f,desktop,20,male,some_college,4,no,4518,West Virginia,7588,Nebraska,Tue Aug 30 2022 12:49:42 GMT-0700 (Pacific Daylight Time),11667,Arizona,Tue Aug 30 2022 12:50:01 GMT-0700 (Pacific Daylight Time),3,It was a bit difficult as there were different qualifications,8804,Tennessee,Tue Aug 30 2022 12:50:27 GMT-0700 (Pacific Daylight Time),11269,Tennessee,Tue Aug 30 2022 12:50:44 GMT-0700 (Pacific Daylight Time),4,I had to take into account two qualifications,bivariate,Because it provides the most amount of information on less,630e6993-3dea-3e54-9e53-65abccc63cda
793a9ec8a191826a403fbb9f0e6ce53544f04f9ea243964bc419d82bd872ff50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 OPR/90.0.4480.54",f,desktop,52,female,college,5,no,6940,West Virginia,21137,Nebraska,Tue Aug 30 2022 15:52:14 GMT-0400 (Eastern Daylight Time),8327,Nebraska,Tue Aug 30 2022 15:53:24 GMT-0400 (Eastern Daylight Time),1,It was the one with the largest colored grey,81998,Nebraska,Tue Aug 30 2022 15:55:38 GMT-0400 (Eastern Daylight Time),9250,Georgia,Tue Aug 30 2022 15:55:54 GMT-0400 (Eastern Daylight Time),4,I was harder to pick. Some states looked almost the same.,bivariate,It was interesting to see how it was hard to select when changing maps. Some maps looked almost like the same amount with the colors were changed to green and red.,630e69b6-d7ce-4c4d-6411-e9ac0b615117
79624a0d0a397f69ce344178ac3ba0f476548c73880a1f298198ecbb67dfd3e8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",h,desktop,56,female,some_college,2,no,5322,West Virginia,7712,Wyoming,Tue Aug 30 2022 13:18:05 GMT-0400 (Eastern Daylight Time),13119,Washington,Tue Aug 30 2022 13:18:20 GMT-0400 (Eastern Daylight Time),1,simple,22999,Wyoming,Tue Aug 30 2022 13:18:52 GMT-0400 (Eastern Daylight Time),9281,Arizona,Tue Aug 30 2022 13:19:03 GMT-0400 (Eastern Daylight Time),1,fine,bivariate,combined,630e45ff-ae19-bbb0-82c7-0f1b0621a316
79eef37e1a3c6e0a2d01ad6a81fd7f79c8d7063b51326989bfa85e9241b54f62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,63,male,college,4,no,3824,West Virginia,19769,Tennessee,Mon Aug 29 2022 16:56:48 GMT-0400 (Eastern Daylight Time),17416,Maine,Mon Aug 29 2022 16:57:18 GMT-0400 (Eastern Daylight Time),1,easy to see the green color in the map,22089,Utah,Mon Aug 29 2022 16:57:59 GMT-0400 (Eastern Daylight Time),6504,Utah,Mon Aug 29 2022 16:58:08 GMT-0400 (Eastern Daylight Time),1,easy to see the black color in the map,univariate,"two different, each mostly one color, instead of one map with a mixture of colors",630d2780-9a82-cf92-6460-8f0a2adf32d7
79fb602f5ad306654686a0651c96cc20f76b0b2cf844c0d2e0ffb9cfa9cf4b29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",c,desktop,30,male,some_college,5,no,9075,West Virginia,22228,Tennessee,Tue Aug 30 2022 13:11:47 GMT-0700 (Pacific Daylight Time),26748,Maine,Tue Aug 30 2022 13:12:23 GMT-0700 (Pacific Daylight Time),1,Because I compare the numbers of the highest and lowest of each category.,33970,Tennessee,Tue Aug 30 2022 13:13:42 GMT-0700 (Pacific Daylight Time),75624,Alabama,Tue Aug 30 2022 13:15:02 GMT-0700 (Pacific Daylight Time),2,I try to analyze the states by comparing which is the lowest and highest of each category being asked.,univariate,It was better to see a major difference and know exactly which states are viewing the most watch sports games and participating in youth activities.,630e6e43-7369-39c8-bbf1-0ea634b1748e
7a5bc1cf19df356c628a166d90363de591381d30839127376ae155041b143878,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:104.0) Gecko/20100101 Firefox/104.0,e,desktop,38,female,some_college,3,no,8063,West Virginia,22261,Nebraska,Tue Aug 30 2022 15:43:14 GMT-0400 (Eastern Daylight Time),6313,New Mexico,Tue Aug 30 2022 15:43:22 GMT-0400 (Eastern Daylight Time),3,Kinda hard to read,12701,Maine,Tue Aug 30 2022 15:43:52 GMT-0400 (Eastern Daylight Time),3231,Wyoming,Tue Aug 30 2022 15:43:58 GMT-0400 (Eastern Daylight Time),3,I didn't understand the map,univariate,two maps is a bit easier,630e677a-d8d1-8f9e-68a9-91a18dcc1a82
7c2144c508f5fa8df6d1303fc801350251a1538dc32c33789b8c0957a2f2e1f2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",b,desktop,23,female,college,4,no,2026,West Virginia,10694,Nebraska,Tue Aug 30 2022 12:47:10 GMT-0400 (Eastern Daylight Time),23186,Nebraska,Tue Aug 30 2022 12:47:35 GMT-0400 (Eastern Daylight Time),1,better,31630,Kentucky,Tue Aug 30 2022 12:48:13 GMT-0400 (Eastern Daylight Time),4248,Tennessee,Tue Aug 30 2022 12:48:18 GMT-0400 (Eastern Daylight Time),5,better,bivariate,better,630e3eac-4621-6d61-f80d-e21040e98b8b
7e2f34ce92cb15463e818637e9e97860de3fb793599f6dd10e71bd42fe0c0ee5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",b,desktop,73,male,some_college,5,no,2816,West Virginia,6589,New Mexico,Tue Aug 30 2022 12:07:56 GMT-0500 (Central Daylight Time),5853,Nebraska,Tue Aug 30 2022 12:08:03 GMT-0500 (Central Daylight Time),1,Clicked according to the scale on the map,7263,New Mexico,Tue Aug 30 2022 12:08:44 GMT-0500 (Central Daylight Time),24075,Washington,Tue Aug 30 2022 12:09:13 GMT-0500 (Central Daylight Time),2,Seemed like the obvious thing to do,univariate,seemed to be the easiest to discern,630e435d-6e2a-603e-cf71-399875d94099
7e4c8144889e36efc24912336dc22d001959f5733daa917fc6c4222da6dba940,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",d,desktop,67,female,high_school,5,no,3721,West Virginia,5978,Wyoming,Tue Aug 30 2022 15:41:51 GMT-0400 (Eastern Daylight Time),6928,New York,Tue Aug 30 2022 15:42:07 GMT-0400 (Eastern Daylight Time),1,It was easy.,10417,Maine,Tue Aug 30 2022 15:42:34 GMT-0400 (Eastern Daylight Time),14402,Oregon,Tue Aug 30 2022 15:42:55 GMT-0400 (Eastern Daylight Time),1,Easy task.,univariate,It was a lot easier to read.,630e677b-9585-3d26-d2c7-ba41d1ea9c2e
7e894f0bff91ef0487d85f2c50015a9720c308d3b040bc9f705857e6c50fb087,"Mozilla/5.0 (X11; CrOS x86_64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",c,desktop,53,female,college,4,no,2119,West Virginia,6698,Wyoming,Mon Aug 29 2022 15:54:52 GMT-0500 (Central Daylight Time),3212,New York,Mon Aug 29 2022 15:55:00 GMT-0500 (Central Daylight Time),1,was fun using colors,8043,Nevada,Mon Aug 29 2022 15:55:27 GMT-0500 (Central Daylight Time),10906,Nevada,Mon Aug 29 2022 15:55:44 GMT-0500 (Central Daylight Time),4,was a bit confusing,univariate,simpler format,630d273d-c0b2-95b9-4348-e913749e12fb
7eaf52f98246bd2f3218bec7ceb5acfd302f3992f7f98cb5d9055bddfcdda4ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,71,female,college,3,no,2167,West Virginia,8568,New Mexico,Tue Aug 30 2022 12:02:19 GMT-0500 (Central Daylight Time),13257,Nebraska,Tue Aug 30 2022 12:02:39 GMT-0500 (Central Daylight Time),3,"The chart was very helpful, but one will have to study the chart a bit to get the correct answer.",12198,Wyoming,Tue Aug 30 2022 12:03:31 GMT-0500 (Central Daylight Time),3400,Georgia,Tue Aug 30 2022 12:03:39 GMT-0500 (Central Daylight Time),3,"One has to be careful to locate the shade of color that covers the most area. With a bit of time, a person will be able to find what they are seeking.",univariate,"The two maps help a person keep in mind ""highest"" and ""lowest.""",630e4201-11bb-32c6-7075-ad0bb7746058
7f933ad61e4038985f4f927849e453b1980782dee77eee2e6e9689c59740c9d5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",g,desktop,56,female,graduate,5,no,6885,West Virginia,25590,Wyoming,Tue Aug 30 2022 15:41:47 GMT-0400 (Eastern Daylight Time),11161,Virginia,Tue Aug 30 2022 15:42:07 GMT-0400 (Eastern Daylight Time),1,I followed the directions and read the key.,6100,Tennessee,Tue Aug 30 2022 15:42:34 GMT-0400 (Eastern Daylight Time),14036,New York,Tue Aug 30 2022 15:42:53 GMT-0400 (Eastern Daylight Time),2,"Again I followed the directions, read the key, and compared the two maps.",bivariate,It's easier not to have to compare two maps.,630e6739-0087-cce4-5e25-2628f48b029c
812892d24665c3def1e274a7c409ef1e240692a8f2065ceeffaf71d69007dc6e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",a,desktop,62,male,high_school,5,no,3366,West Virginia,5575,Montana,Tue Aug 30 2022 12:54:14 GMT-0400 (Eastern Daylight Time),3846,Maine,Tue Aug 30 2022 12:54:45 GMT-0400 (Eastern Daylight Time),4,They were guesses,28941,Florida,Tue Aug 30 2022 12:55:53 GMT-0400 (Eastern Daylight Time),20880,New York,Tue Aug 30 2022 12:56:21 GMT-0400 (Eastern Daylight Time),3,Trying to follow colors guide,univariate,Colors were clearer,630e3f7f-b9af-c92f-1a49-6039c380150f
82caace79124a5e794b22c5dc5f85d797fdb519c10c94f8a3547b9e4e66ef682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",e,desktop,36,female,graduate,3,no,6213,West Virginia,4590,Alabama,Tue Aug 30 2022 12:43:30 GMT-0500 (Central Daylight Time),1299,Colorado,Tue Aug 30 2022 12:43:34 GMT-0500 (Central Daylight Time),3,hehe,1974,Utah,Tue Aug 30 2022 12:45:57 GMT-0500 (Central Daylight Time),1141,Ohio,Tue Aug 30 2022 12:46:01 GMT-0500 (Central Daylight Time),3,hi,bivariate,i like it,630e4bc4-08f7-e30c-d725-0e70e676f224
834314f4c85332fcc5985675a70cef7f9042aaff9b44953b83dc890d9adb1ce3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.70",g,desktop,35,female,high_school,5,no,15008,West Virginia,4643,Wyoming,Tue Aug 30 2022 12:20:57 GMT-0500 (Central Daylight Time),5867,Wyoming,Tue Aug 30 2022 12:21:05 GMT-0500 (Central Daylight Time),5,i just guessed,10895,Kansas,Tue Aug 30 2022 12:21:30 GMT-0500 (Central Daylight Time),5366,Wyoming,Tue Aug 30 2022 12:21:37 GMT-0500 (Central Daylight Time),5,i once aagaj guessed,univariate,the other one is confusig,630e4665-5f35-7b13-8d40-b45d5a38405e
835411f74071b4b0f29f045af113f8a4451a09bd34f3e467317cdbed13a03ef5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",h,desktop,82,female,some_college,4,no,23936,West Virginia,13139,Maine,Tue Aug 30 2022 15:42:39 GMT-0400 (EDT),34088,South Dakota,Tue Aug 30 2022 15:43:19 GMT-0400 (EDT),3,3,19753,Tennessee,Tue Aug 30 2022 15:43:51 GMT-0400 (EDT),66699,Wyoming,Tue Aug 30 2022 15:45:01 GMT-0400 (EDT),3,3,bivariate,Less confusing,630e6763-6824-3242-807d-117ea7c7f44c
83ffbb00b42c72c652290331393261b1bb2b621d95866cb8c8c35de66d2b84d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",e,desktop,66,male,high_school,3,no,10262,West Virginia,9716,Maine,Tue Aug 30 2022 13:20:11 GMT-0400 (Eastern Daylight Time),3205,California,Tue Aug 30 2022 13:20:17 GMT-0400 (Eastern Daylight Time),4,it was hard,10545,Arizona,Tue Aug 30 2022 13:20:54 GMT-0400 (Eastern Daylight Time),21488,Arizona,Tue Aug 30 2022 13:21:25 GMT-0400 (Eastern Daylight Time),4,hard,bivariate,its easier,630e4637-234c-4228-b9df-e170007c6355
